Fecha,madurez,precio_limpio,precio_sucio,tasa
31/08/2016,323.000000,9.586903,9.586903,4.802570
01/09/2016,322.000000,9.588645,9.588645,4.796298
02/09/2016,321.000000,9.592012,9.592012,4.770184
05/09/2016,318.000000,9.597313,9.597313,4.749997
06/09/2016,317.000000,9.600407,9.600407,4.726846
07/09/2016,316.000000,9.603768,9.603768,4.700275
08/09/2016,315.000000,9.599790,9.599790,4.764509
09/09/2016,314.000000,9.594989,9.594989,4.839441
12/09/2016,311.000000,9.600686,9.600686,4.814535
13/09/2016,310.000000,9.595105,9.595105,4.900422
14/09/2016,309.000000,9.592859,9.592859,4.944710
15/09/2016,364.000000,9.523356,9.523356,4.950000
19/09/2016,360.000000,9.522865,9.522865,5.010414
20/09/2016,359.000000,9.516108,9.516108,5.099142
21/09/2016,358.000000,9.519626,9.519626,5.074334
22/09/2016,357.000000,9.520394,9.520394,5.080003
23/09/2016,356.000000,9.514506,9.514506,5.160005
26/09/2016,353.000000,9.516257,9.516257,5.184135
27/09/2016,352.000000,9.523245,9.523245,5.120002
28/09/2016,351.000000,9.525213,9.525213,5.112337
29/09/2016,350.000000,9.519203,9.519203,5.195120
30/09/2016,349.000000,9.515905,9.515905,5.247562
03/10/2016,346.000000,9.519413,9.519413,5.252768
04/10/2016,345.000000,9.525845,9.525845,5.193979
05/10/2016,344.000000,9.522055,9.522055,5.252805
06/10/2016,343.000000,9.525349,9.525349,5.230002
07/10/2016,342.000000,9.524164,9.524164,5.259044
10/10/2016,339.000000,9.529336,9.529336,5.245068
11/10/2016,338.000000,9.532798,9.532798,5.219995
12/10/2016,337.000000,9.531751,9.531751,5.247794
13/10/2016,336.000000,9.533738,9.533738,5.239985
14/10/2016,335.000000,9.540440,9.540440,5.176444
17/10/2016,332.000000,9.544373,9.544373,5.176384
18/10/2016,331.000000,9.549382,9.549382,5.132250
19/10/2016,330.000000,9.547899,9.547899,5.165546
20/10/2016,329.000000,9.546948,9.546948,5.192663
21/10/2016,328.000000,9.546976,9.546976,5.208157
24/10/2016,325.000000,9.550449,9.550449,5.214040
25/10/2016,324.000000,9.551911,9.551911,5.212325
26/10/2016,323.000000,9.553423,9.553423,5.209995
27/10/2016,322.000000,9.555560,9.555560,5.200003
28/10/2016,321.000000,9.551182,9.551182,5.270000
31/10/2016,318.000000,9.555646,9.555646,5.264346
01/11/2016,317.000000,9.551704,9.551704,5.330000
03/11/2016,315.000000,9.552829,9.552829,5.349751
04/11/2016,314.000000,9.554165,9.554165,5.350006
07/11/2016,311.000000,9.558763,9.558763,5.343334
08/11/2016,310.000000,9.562808,9.562808,5.309182
09/11/2016,309.000000,9.532299,9.532299,5.716295
10/11/2016,364.000000,9.423541,9.423541,6.050001
11/11/2016,363.000000,9.407153,9.407153,6.250004
14/11/2016,360.000000,9.407256,9.407256,6.300923
15/11/2016,359.000000,9.404627,9.404627,6.348273
16/11/2016,358.000000,9.407876,9.407876,6.329080
17/11/2016,357.000000,9.442762,9.442762,5.950808
18/11/2016,356.000000,9.431128,9.431128,6.099629
22/11/2016,352.000000,9.430886,9.430886,6.171726
23/11/2016,351.000000,9.432652,9.432652,6.168948
24/11/2016,350.000000,9.434966,9.434966,6.159830
25/11/2016,349.000000,9.435193,9.435193,6.174849
28/11/2016,346.000000,9.440869,9.440869,6.162090
29/11/2016,345.000000,9.441811,9.441811,6.168923
30/11/2016,344.000000,9.445910,9.445910,6.138759
01/12/2016,343.000000,9.437981,9.437981,6.250004
02/12/2016,342.000000,9.440783,9.440783,6.235176
05/12/2016,339.000000,9.445481,9.445481,6.234407
06/12/2016,338.000000,9.449910,9.449910,6.200003
07/12/2016,337.000000,9.452272,9.452272,6.190152
08/12/2016,336.000000,9.455653,9.455653,6.168045
09/12/2016,335.000000,9.456507,9.456507,6.176194
13/12/2016,331.000000,9.463429,9.463429,6.166705
14/12/2016,330.000000,9.466553,9.466553,6.147350
15/12/2016,329.000000,9.466553,9.466553,6.166035
16/12/2016,328.000000,9.460243,9.460243,6.262167
19/12/2016,325.000000,9.457817,9.457817,6.350006
20/12/2016,324.000000,9.459269,9.459269,6.351571
21/12/2016,323.000000,9.459170,9.459170,6.372469
22/12/2016,343.000000,9.424693,9.424693,6.406795
23/12/2016,342.000000,9.427157,9.427157,6.396336
26/12/2016,339.000000,9.431621,9.431621,6.399624
27/12/2016,338.000000,9.429277,9.429277,6.446631
28/12/2016,337.000000,9.434652,9.434652,6.401217
29/12/2016,336.000000,9.432711,9.432711,6.443637
30/12/2016,335.000000,9.433971,9.433971,6.447656
02/01/2017,332.000000,9.445263,9.445263,6.368505
03/01/2017,331.000000,9.431864,9.431864,6.551327
04/01/2017,330.000000,9.431430,9.431430,6.576502
05/01/2017,364.000000,9.360744,9.360744,6.754070
06/01/2017,363.000000,9.360959,9.360959,6.770243
09/01/2017,360.000000,9.362899,9.362899,6.804527
10/01/2017,359.000000,9.361455,9.361455,6.840002
11/01/2017,358.000000,9.354424,9.354424,6.939845
12/01/2017,357.000000,9.365556,9.365556,6.831153
13/01/2017,356.000000,9.367592,9.367592,6.826874
16/01/2017,353.000000,9.372590,9.372590,6.826838
17/01/2017,352.000000,9.372408,9.372408,6.848352
18/01/2017,351.000000,9.373403,9.373403,6.856246
19/01/2017,350.000000,9.373827,9.373827,6.870872
20/01/2017,349.000000,9.379238,9.379238,6.827074
23/01/2017,346.000000,9.385744,9.385744,6.809373
24/01/2017,345.000000,9.388118,9.388118,6.800996
25/01/2017,344.000000,9.388677,9.388677,6.814130
26/01/2017,343.000000,9.392946,9.392946,6.783188
27/01/2017,342.000000,9.396516,9.396516,6.760445
30/01/2017,339.000000,9.400826,9.400826,6.768458
31/01/2017,338.000000,9.393693,9.393693,6.874514
01/02/2017,337.000000,9.398231,9.398231,6.840003
02/02/2017,336.000000,9.402384,9.402384,6.810005
03/02/2017,335.000000,9.408106,9.408106,6.760821
07/02/2017,331.000000,9.416457,9.416457,6.739999
08/02/2017,330.000000,9.424601,9.424601,6.660314
09/02/2017,329.000000,9.415003,9.415003,6.798918
10/02/2017,328.000000,9.414257,9.414257,6.828884
13/02/2017,325.000000,9.420261,9.420261,6.816928
14/02/2017,324.000000,9.420099,9.420099,6.839997
15/02/2017,323.000000,9.421559,9.421559,6.842838
16/02/2017,350.000000,9.375610,9.375610,6.850005
17/02/2017,349.000000,9.378615,9.378615,6.834380
20/02/2017,346.000000,9.382508,9.382508,6.847606
21/02/2017,345.000000,9.387434,9.387434,6.809095
22/02/2017,344.000000,9.394165,9.394165,6.749013
23/02/2017,343.000000,9.395323,9.395323,6.754919
24/02/2017,342.000000,9.395752,9.395752,6.769554
27/02/2017,339.000000,9.399733,9.399733,6.781593
28/02/2017,338.000000,9.393898,9.393898,6.872040
01/03/2017,337.000000,9.391110,9.391110,6.926192
02/03/2017,364.000000,9.342250,9.342250,6.963226
03/03/2017,363.000000,9.346643,9.346643,6.932514
06/03/2017,360.000000,9.353554,9.353554,6.911234
07/03/2017,359.000000,9.355763,9.355763,6.905172
08/03/2017,358.000000,9.359223,9.359223,6.884725
09/03/2017,357.000000,9.357608,9.357608,6.922605
10/03/2017,356.000000,9.361251,9.361251,6.899996
13/03/2017,353.000000,9.367153,9.367153,6.889995
14/03/2017,352.000000,9.366185,9.366185,6.920853
15/03/2017,351.000000,9.371672,9.371672,6.876457
16/03/2017,350.000000,9.376500,9.376500,6.839591
17/03/2017,349.000000,9.376827,9.376827,6.855353
21/03/2017,345.000000,9.383656,9.383656,6.853848
22/03/2017,344.000000,9.386975,9.386975,6.834340
23/03/2017,343.000000,9.392085,9.392085,6.793432
24/03/2017,342.000000,9.393171,9.393171,6.800338
27/03/2017,339.000000,9.394551,9.394551,6.843911
28/03/2017,338.000000,9.391582,9.391582,6.900000
29/03/2017,337.000000,9.397249,9.397249,6.851881
30/03/2017,336.000000,9.402384,9.402384,6.810005
31/03/2017,335.000000,9.403234,9.403234,6.820002
03/04/2017,332.000000,9.409184,9.409184,6.808708
04/04/2017,331.000000,9.410009,9.410009,6.819144
05/04/2017,330.000000,9.414019,9.414019,6.790426
06/04/2017,329.000000,9.415749,9.415749,6.789710
07/04/2017,328.000000,9.416371,9.416371,6.802710
10/04/2017,325.000000,9.422725,9.422725,6.786180
11/04/2017,359.000000,9.359020,9.359020,6.867871
12/04/2017,358.000000,9.360898,9.360898,6.865499
17/04/2017,353.000000,9.373158,9.373158,6.820245
18/04/2017,352.000000,9.374869,9.374869,6.819706
19/04/2017,351.000000,9.375806,9.375806,6.828202
20/04/2017,350.000000,9.377948,9.377948,6.822654
21/04/2017,349.000000,9.374727,9.374727,6.879995
24/04/2017,346.000000,9.378859,9.378859,6.890752
25/04/2017,345.000000,9.374759,9.374759,6.959383
26/04/2017,344.000000,9.369869,9.369869,7.037872
27/04/2017,364.000000,9.336287,9.336287,7.030841
28/04/2017,363.000000,9.338943,9.338943,7.019999
02/05/2017,359.000000,9.347649,9.347649,6.998210
03/05/2017,358.000000,9.349372,9.349372,6.997933
04/05/2017,357.000000,9.347144,9.347144,7.043244
05/05/2017,356.000000,9.348766,9.348766,7.044258
08/05/2017,353.000000,9.352677,9.352677,7.058508
09/05/2017,352.000000,9.353409,9.353409,7.070002
10/05/2017,351.000000,9.353421,9.353421,7.090004
11/05/2017,350.000000,9.356847,9.356847,7.069997
12/05/2017,349.000000,9.360230,9.360230,7.050411
15/05/2017,346.000000,9.366211,9.366211,7.040559
16/05/2017,345.000000,9.368688,9.368688,7.031511
17/05/2017,344.000000,9.371407,9.371407,7.019542
18/05/2017,343.000000,9.362425,9.362425,7.147453
19/05/2017,342.000000,9.359790,9.359790,7.200004
22/05/2017,339.000000,9.362903,9.362903,7.225998
23/05/2017,338.000000,9.364333,9.364333,7.230005
24/05/2017,337.000000,9.365219,9.365219,7.240667
25/05/2017,336.000000,9.367858,9.367858,7.229988
26/05/2017,335.000000,9.367170,9.367170,7.259995
29/05/2017,332.000000,9.371077,9.371077,7.277335
30/05/2017,331.000000,9.370420,9.370420,7.307459
31/05/2017,330.000000,9.367347,9.367347,7.367795
01/06/2017,357.000000,9.320642,9.320642,7.349997
02/06/2017,356.000000,9.323275,9.323275,7.340003
05/06/2017,353.000000,9.332864,9.332864,7.289995
06/06/2017,352.000000,9.337307,9.337307,7.258562
07/06/2017,351.000000,9.340849,9.340849,7.237590
08/06/2017,350.000000,9.342458,9.342458,7.239304
09/06/2017,349.000000,9.343520,9.343520,7.247497
12/06/2017,346.000000,9.348542,9.348542,7.250516
13/06/2017,345.000000,9.351263,9.351263,7.239054
14/06/2017,344.000000,9.360222,9.360222,7.152983
15/06/2017,343.000000,9.363601,9.363601,7.133374
16/06/2017,342.000000,9.368965,9.368965,7.089869
19/06/2017,339.000000,9.372914,9.372914,7.104856
20/06/2017,338.000000,9.370560,9.370560,7.154423
21/06/2017,337.000000,9.371847,9.371847,7.159997
22/06/2017,364.000000,9.331874,9.331874,7.080935
23/06/2017,363.000000,9.346914,9.346914,6.929438
26/06/2017,360.000000,9.351902,9.351902,6.930120
27/06/2017,359.000000,9.349504,9.349504,6.976926
28/06/2017,358.000000,9.350842,9.350842,6.981025
29/06/2017,357.000000,9.350025,9.350025,7.010002
30/06/2017,356.000000,9.348319,9.348319,7.049431
03/07/2017,353.000000,9.352864,9.352864,7.056328
04/07/2017,352.000000,9.356109,9.356109,7.038448
05/07/2017,351.000000,9.357416,9.357416,7.043189
06/07/2017,350.000000,9.356705,9.356705,7.071665
07/07/2017,349.000000,9.358496,9.358496,7.070830
10/07/2017,346.000000,9.363729,9.363729,7.070005
11/07/2017,345.000000,9.365296,9.365296,7.071852
12/07/2017,344.000000,9.367894,9.367894,7.061419
13/07/2017,343.000000,9.368062,9.368062,7.079997
14/07/2017,342.000000,9.365677,9.365677,7.129313
17/07/2017,339.000000,9.368483,9.368483,7.158443
18/07/2017,338.000000,9.365236,9.365236,7.219039
19/07/2017,337.000000,9.368559,9.368559,7.200001
20/07/2017,336.000000,9.371744,9.371744,7.182563
21/07/2017,335.000000,9.372889,9.372889,7.189996
24/07/2017,332.000000,9.377497,9.377497,7.198118
25/07/2017,331.000000,9.379281,9.379281,7.197804
26/07/2017,330.000000,9.383435,9.383435,7.168125
27/07/2017,329.000000,9.384792,9.384792,7.173051
28/07/2017,328.000000,9.386670,9.386670,7.171522
31/07/2017,325.000000,9.391098,9.391098,7.182079
01/08/2017,324.000000,9.392767,9.392767,7.183222
02/08/2017,323.000000,9.395176,9.395176,7.175036
03/08/2017,322.000000,9.397399,9.397399,7.169169
04/08/2017,321.000000,9.399880,9.399880,7.160004
07/08/2017,318.000000,9.406050,9.406050,7.148550
08/08/2017,317.000000,9.406915,9.406915,7.159999
09/08/2017,316.000000,9.407121,9.407121,7.180005
10/08/2017,315.000000,9.409620,9.409620,7.170534
11/08/2017,314.000000,9.409878,9.409878,7.190029
14/08/2017,311.000000,9.416394,9.416394,7.174262
15/08/2017,310.000000,9.416959,9.416959,7.190006
16/08/2017,309.000000,9.419485,9.419485,7.180097
17/08/2017,364.000000,9.321412,9.321412,7.199885
18/08/2017,363.000000,9.324347,9.324347,7.186231
21/08/2017,360.000000,9.329019,9.329019,7.192407
22/08/2017,359.000000,9.331835,9.331835,7.180005
23/08/2017,358.000000,9.333573,9.333573,7.179995
24/08/2017,357.000000,9.334563,9.334563,7.188648
25/08/2017,356.000000,9.337623,9.337623,7.173340
28/08/2017,353.000000,9.342373,9.342373,7.178773
29/08/2017,352.000000,9.343341,9.343341,7.187826
30/08/2017,351.000000,9.345334,9.345334,7.184894
31/08/2017,350.000000,9.348955,9.348955,7.162793
01/09/2017,349.000000,9.349236,9.349236,7.180000
04/09/2017,346.000000,9.354538,9.354538,7.179178
05/09/2017,345.000000,9.356214,9.356214,7.180006
06/09/2017,344.000000,9.356214,9.356214,7.200878
07/09/2017,343.000000,9.361567,9.361567,7.157727
08/09/2017,342.000000,9.363185,9.363185,7.159226
11/09/2017,339.000000,9.367286,9.367286,7.172928
12/09/2017,338.000000,9.368452,9.368452,7.179998
13/09/2017,337.000000,9.371018,9.371018,7.170081
14/09/2017,336.000000,9.372774,9.372774,7.170000
15/09/2017,335.000000,9.372838,9.372838,7.190620
18/09/2017,332.000000,9.379778,9.379778,7.169998
19/09/2017,331.000000,9.381773,9.381773,7.167002
20/09/2017,330.000000,9.384112,9.384112,7.159738
21/09/2017,329.000000,9.387313,9.387313,7.141739
22/09/2017,328.000000,9.390848,9.390848,7.119500
25/09/2017,325.000000,9.396043,9.396043,7.120003
26/09/2017,324.000000,9.397623,9.397623,7.122096
27/09/2017,323.000000,9.398670,9.398670,7.130935
28/09/2017,322.000000,9.399015,9.399015,7.148714
29/09/2017,321.000000,9.403005,9.403005,7.120353
02/10/2017,318.000000,9.408275,9.408275,7.120087
03/10/2017,317.000000,9.410308,9.410308,7.116470
04/10/2017,316.000000,9.411763,9.411763,7.120275
05/10/2017,315.000000,9.411986,9.411986,7.140002
06/10/2017,314.000000,9.413588,9.413588,7.142011
09/10/2017,311.000000,9.419019,9.419019,7.140003
10/10/2017,310.000000,9.420248,9.420248,7.146950
11/10/2017,309.000000,9.421725,9.421725,7.150691
12/10/2017,364.000000,9.321583,9.321583,7.197939
13/10/2017,363.000000,9.319414,9.319414,7.242530
16/10/2017,360.000000,9.321388,9.321388,7.280160
17/10/2017,359.000000,9.322272,9.322272,7.290238
18/10/2017,358.000000,9.328109,9.328109,7.243103
19/10/2017,357.000000,9.330246,9.330246,7.238632
20/10/2017,356.000000,9.331502,9.331502,7.244377
23/10/2017,353.000000,9.337342,9.337342,7.237590
24/10/2017,352.000000,9.338757,9.338757,7.241555
25/10/2017,351.000000,9.337216,9.337216,7.280312
26/10/2017,350.000000,9.338602,9.338602,7.284764
27/10/2017,349.000000,9.339079,9.339079,7.299995
30/10/2017,346.000000,9.343934,9.343934,7.305403
31/10/2017,345.000000,9.347976,9.347976,7.278291
01/11/2017,344.000000,9.350663,9.350663,7.267278
03/11/2017,342.000000,9.354473,9.354473,7.263927
06/11/2017,339.000000,9.359050,9.359050,7.272692
07/11/2017,338.000000,9.361041,9.361041,7.270004
08/11/2017,337.000000,9.362036,9.362036,7.279448
09/11/2017,336.000000,9.364024,9.364024,7.276817
10/11/2017,335.000000,9.367986,9.367986,7.250003
13/11/2017,332.000000,9.372784,9.372784,7.256262
14/11/2017,331.000000,9.373445,9.373445,7.270001
15/11/2017,330.000000,9.373686,9.373686,7.289039
16/11/2017,329.000000,9.376508,9.376508,7.276061
17/11/2017,328.000000,9.378771,9.378771,7.270001
21/11/2017,324.000000,9.387468,9.387468,7.249997
22/11/2017,323.000000,9.390825,9.390825,7.230000
23/11/2017,322.000000,9.390230,9.390230,7.259997
24/11/2017,321.000000,9.393652,9.393652,7.239106
27/11/2017,318.000000,9.400469,9.400469,7.220005
28/11/2017,317.000000,9.400079,9.400079,7.247793
29/11/2017,316.000000,9.400169,9.400169,7.269569
30/11/2017,315.000000,9.400217,9.400217,7.292026
01/12/2017,314.000000,9.402103,9.402103,7.290784
04/12/2017,311.000000,9.405525,9.405525,7.316320
05/12/2017,310.000000,9.405351,9.405351,7.342205
06/12/2017,309.000000,9.406563,9.406563,7.350006
07/12/2017,364.000000,9.309119,9.309119,7.339995
08/12/2017,363.000000,9.315259,9.315259,7.289996
11/12/2017,360.000000,9.317856,9.317856,7.320826
13/12/2017,358.000000,9.323034,9.323034,7.301785
14/12/2017,357.000000,9.313716,9.313716,7.430451
15/12/2017,356.000000,9.305683,9.305683,7.545049
18/12/2017,353.000000,9.311526,9.311526,7.540402
19/12/2017,352.000000,9.311628,9.311628,7.560620
20/12/2017,351.000000,9.316406,9.316406,7.525671
21/12/2017,350.000000,9.314506,9.314506,7.569693
22/12/2017,349.000000,9.315464,9.315464,7.579994
26/12/2017,345.000000,9.319498,9.319498,7.619392
27/12/2017,344.000000,9.321516,9.321516,7.617231
28/12/2017,343.000000,9.325486,9.325486,7.591505
29/12/2017,342.000000,9.329095,9.329095,7.570035
02/01/2018,338.000000,9.319269,9.319269,7.779998
03/01/2018,337.000000,9.327531,9.327531,7.701551
04/01/2018,336.000000,9.332234,9.332234,7.666584
05/01/2018,335.000000,9.335434,9.335434,7.649998
08/01/2018,332.000000,9.341798,9.341798,7.639996
09/01/2018,331.000000,9.342847,9.342847,7.650006
10/01/2018,330.000000,9.341818,9.341818,7.686049
11/01/2018,329.000000,9.343504,9.343504,7.688275
12/01/2018,328.000000,9.347530,9.347530,7.661121
15/01/2018,325.000000,9.353764,9.353764,7.652862
16/01/2018,324.000000,9.355880,9.355880,7.649616
17/01/2018,323.000000,9.358496,9.358496,7.639999
18/01/2018,322.000000,9.359856,9.359856,7.646367
19/01/2018,321.000000,9.361729,9.361729,7.646215
22/01/2018,318.000000,9.367751,9.367751,7.640613
23/01/2018,317.000000,9.368772,9.368772,7.651504
24/01/2018,316.000000,9.373288,9.373288,7.617132
25/01/2018,315.000000,9.374091,9.374091,7.630869
26/01/2018,314.000000,9.376695,9.376695,7.621206
29/01/2018,311.000000,9.381337,9.381337,7.633637
30/01/2018,310.000000,9.380978,9.380978,7.662999
31/01/2018,309.000000,9.384150,9.384150,7.645819
01/02/2018,364.000000,9.282849,9.282849,7.640652
02/02/2018,363.000000,9.283918,9.283918,7.649399
06/02/2018,359.000000,9.285060,9.285060,7.721345
07/02/2018,358.000000,9.288740,9.288740,7.700006
08/02/2018,357.000000,9.285281,9.285281,7.762016
09/02/2018,356.000000,9.283661,9.283661,7.802824
12/02/2018,353.000000,9.289228,9.289228,7.803303
13/02/2018,352.000000,9.290534,9.290534,7.809995
14/02/2018,351.000000,9.292015,9.292015,7.814650
15/02/2018,350.000000,9.295960,9.295960,7.790002
16/02/2018,349.000000,9.299405,9.299405,7.771215
19/02/2018,346.000000,9.304920,9.304920,7.772282
20/02/2018,345.000000,9.300582,9.300582,7.847116
21/02/2018,344.000000,9.304756,9.304756,7.819452
22/02/2018,343.000000,9.308435,9.308435,7.797668
23/02/2018,342.000000,9.311389,9.311389,7.784592
26/02/2018,339.000000,9.315919,9.315919,7.798025
27/02/2018,338.000000,9.313564,9.313564,7.850005
28/02/2018,337.000000,9.319060,9.319060,7.805655
01/03/2018,336.000000,9.319860,9.319860,7.819017
02/03/2018,335.000000,9.320899,9.320899,7.829504
05/03/2018,332.000000,9.326409,9.326409,7.831523
06/03/2018,331.000000,9.329173,9.329173,7.820633
07/03/2018,330.000000,9.329934,9.329934,7.834794
08/03/2018,329.000000,9.334454,9.334454,7.801817
09/03/2018,328.000000,9.337174,9.337174,7.791350
12/03/2018,325.000000,9.342919,9.342919,7.790323
13/03/2018,324.000000,9.344417,9.344417,7.795302
14/03/2018,323.000000,9.346474,9.346474,7.793186
15/03/2018,322.000000,9.349396,9.349396,7.780004
16/03/2018,321.000000,9.351047,9.351047,7.783062
20/03/2018,317.000000,9.358873,9.358873,7.779716
21/03/2018,316.000000,9.363583,9.363583,7.743105
22/03/2018,315.000000,9.365188,9.365188,7.746768
23/03/2018,314.000000,9.366828,9.366828,7.750005
26/03/2018,311.000000,9.371482,9.371482,7.763393
27/03/2018,310.000000,9.374960,9.374960,7.742464
28/03/2018,365.000000,9.272677,9.272677,7.736274
02/04/2018,360.000000,9.281577,9.281577,7.740312
03/04/2018,359.000000,9.285242,9.285242,7.719228
04/04/2018,358.000000,9.289877,9.289877,7.686756
05/04/2018,357.000000,9.294011,9.294011,7.660005
06/04/2018,356.000000,9.296059,9.296059,7.657551
09/04/2018,353.000000,9.305613,9.305613,7.609995
10/04/2018,352.000000,9.308291,9.308291,7.599995
11/04/2018,351.000000,9.309919,9.309919,7.602380
12/04/2018,350.000000,9.314647,9.314647,7.568022
13/04/2018,349.000000,9.316795,9.316795,7.564175
16/04/2018,346.000000,9.322579,9.322579,7.560473
17/04/2018,345.000000,9.325013,9.325013,7.553172
18/04/2018,344.000000,9.325108,9.325108,7.573985
19/04/2018,343.000000,9.325611,9.325611,7.589996
20/04/2018,342.000000,9.324966,9.324966,7.619997
23/04/2018,339.000000,9.327916,9.327916,7.651415
24/04/2018,338.000000,9.324980,9.324980,7.710003
25/04/2018,337.000000,9.326029,9.326029,7.719996
26/04/2018,336.000000,9.331357,9.331357,7.677374
27/04/2018,335.000000,9.334534,9.334534,7.661096
30/04/2018,332.000000,9.339384,9.339384,7.669998
02/05/2018,330.000000,9.342469,9.342469,7.677912
03/05/2018,329.000000,9.344164,9.344164,7.680003
04/05/2018,328.000000,9.345200,9.345200,7.690396
07/05/2018,325.000000,9.346913,9.346913,7.739662
08/05/2018,324.000000,9.341791,9.341791,7.828727
09/05/2018,323.000000,9.346621,9.346621,7.791311
10/05/2018,322.000000,9.350843,9.350843,7.761499
11/05/2018,321.000000,9.352845,9.352845,7.760006
14/05/2018,318.000000,9.355302,9.355302,7.801424
15/05/2018,317.000000,9.351999,9.351999,7.868908
16/05/2018,316.000000,9.357461,9.357461,7.822704
17/05/2018,315.000000,9.361105,9.361105,7.799995
18/05/2018,314.000000,9.354929,9.354929,7.905692
21/05/2018,311.000000,9.357520,9.357520,7.947691
22/05/2018,310.000000,9.362957,9.362957,7.901263
23/05/2018,309.000000,9.365771,9.365771,7.889447
24/05/2018,364.000000,9.260898,9.260898,7.893187
25/05/2018,363.000000,9.263923,9.263923,7.879963
28/05/2018,360.000000,9.268737,9.268737,7.889565
29/05/2018,359.000000,9.266885,9.266885,7.933163
30/05/2018,358.000000,9.269048,9.269048,7.930000
31/05/2018,357.000000,9.268385,9.268385,7.959995
01/06/2018,356.000000,9.270218,9.270218,7.960781
04/06/2018,353.000000,9.274301,9.274301,7.980004
05/06/2018,352.000000,9.275419,9.275419,7.989383
06/06/2018,351.000000,9.281773,9.281773,7.936448
07/06/2018,350.000000,9.280933,9.280933,7.969153
08/06/2018,349.000000,9.281099,9.281099,7.990000
11/06/2018,346.000000,9.285219,9.285219,8.009534
12/06/2018,345.000000,9.283936,9.283936,8.048281
13/06/2018,344.000000,9.289019,9.289019,8.009994
14/06/2018,343.000000,9.286340,9.286340,8.065943
15/06/2018,342.000000,9.286625,9.286625,8.086049
18/06/2018,339.000000,9.293763,9.293763,8.069780
19/06/2018,338.000000,9.293248,9.293248,8.100006
20/06/2018,337.000000,9.302410,9.302410,8.010827
21/06/2018,336.000000,9.300164,9.300164,8.062485
22/06/2018,335.000000,9.304484,9.304484,8.032903
25/06/2018,332.000000,9.310265,9.310265,8.033127
26/06/2018,331.000000,9.312706,9.312706,8.026776
27/06/2018,330.000000,9.313450,9.313450,8.041742
28/06/2018,329.000000,9.317738,9.317738,8.012117
29/06/2018,328.000000,9.315838,9.315838,8.060569
02/07/2018,325.000000,9.315967,9.315967,8.133327
03/07/2018,324.000000,9.319354,9.319354,8.115083
04/07/2018,323.000000,9.321714,9.321714,8.109929
05/07/2018,364.000000,9.242998,9.242998,8.100005
06/07/2018,363.000000,9.244921,9.244921,8.100001
09/07/2018,360.000000,9.249398,9.249398,8.115144
10/07/2018,359.000000,9.251889,9.251889,8.108559
11/07/2018,358.000000,9.253403,9.253403,8.113425
12/07/2018,357.000000,9.256474,9.256474,8.099997
13/07/2018,356.000000,9.257790,9.257790,8.107220
16/07/2018,353.000000,9.264136,9.264136,8.100660
17/07/2018,352.000000,9.264444,9.264444,8.120004
18/07/2018,351.000000,9.266689,9.266689,8.116317
19/07/2018,364.000000,9.239544,9.239544,8.140005
20/07/2018,363.000000,9.241321,9.241321,8.141790
23/07/2018,360.000000,9.246417,9.246417,8.150000
24/07/2018,359.000000,9.245933,9.245933,8.178379
25/07/2018,358.000000,9.248588,9.248588,8.170002
26/07/2018,357.000000,9.253026,9.253026,8.140592
27/07/2018,356.000000,9.254176,9.254176,8.149878
30/07/2018,353.000000,9.260095,9.260095,8.148700
31/07/2018,352.000000,9.262346,9.262346,8.145008
01/08/2018,351.000000,9.263942,9.263942,8.149137
02/08/2018,350.000000,9.271503,9.271503,8.081874
03/08/2018,349.000000,9.274211,9.274211,8.072545
06/08/2018,346.000000,9.280788,9.280788,8.063034
07/08/2018,345.000000,9.282142,9.282142,8.070004
08/08/2018,344.000000,9.284560,9.284560,8.064101
09/08/2018,343.000000,9.285185,9.285185,8.080002
10/08/2018,342.000000,9.283093,9.283093,8.129176
13/08/2018,339.000000,9.287155,9.287155,8.151081
14/08/2018,338.000000,9.289117,9.289117,8.150974
15/08/2018,337.000000,9.284689,9.284689,8.230006
16/08/2018,336.000000,9.287546,9.287546,8.219002
17/08/2018,335.000000,9.290015,9.290015,8.212785
20/08/2018,332.000000,9.295350,9.295350,8.220006
21/08/2018,331.000000,9.300508,9.300508,8.179949
22/08/2018,330.000000,9.307718,9.307718,8.113876
23/08/2018,329.000000,9.309123,9.309123,8.120795
24/08/2018,328.000000,9.310990,9.310990,8.121913
27/08/2018,325.000000,9.317011,9.317011,8.120004
28/08/2018,324.000000,9.317407,9.317407,8.139997
29/08/2018,323.000000,9.319688,9.319688,8.135921
30/08/2018,322.000000,9.322083,9.322083,8.130368
31/08/2018,321.000000,9.324659,9.324659,8.122461
03/09/2018,318.000000,9.330704,9.330704,8.120433
04/09/2018,317.000000,9.329707,9.329707,8.159056
05/09/2018,316.000000,9.332818,9.332818,8.144172
06/09/2018,315.000000,9.335870,9.335870,8.129994
07/09/2018,314.000000,9.336169,9.336169,8.151953
10/09/2018,311.000000,9.338453,9.338453,8.200265
11/09/2018,310.000000,9.338957,9.338957,8.220006
12/09/2018,309.000000,9.343708,9.343708,8.183176
13/09/2018,364.000000,9.236204,9.236204,8.178713
14/09/2018,363.000000,9.238027,9.238027,8.180055
17/09/2018,360.000000,9.243409,9.243409,8.185194
18/09/2018,359.000000,9.246296,9.246296,8.174121
19/09/2018,358.000000,9.247097,9.247097,8.187533
